ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
A_24_P402855	0.606021	2.36E-01	-1.28	-5.807322	-6.57E-01	OPRPN	opiorphin prepropeptide
A_23_P395111	0.606021	2.36E-01	1.28	-5.807536	4.82E-01		
A_32_P218766	0.606021	2.36E-01	-1.28	-5.807616	-6.46E-01	LOC440173	uncharacterized LOC440173
A_32_P22245	0.606021	2.36E-01	1.28	-5.80762	8.95E-01		
A_24_P191971	0.606021	2.36E-01	1.28	-5.807636	7.09E-01	SAP30L	SAP30 like
A_24_P332981	0.606021	2.36E-01	1.28	-5.807664	1.4	HLA-DOA	"major histocompatibility complex, class II, DO alpha"
A_23_P252250	0.606021	2.36E-01	1.28	-5.807744	6.72E-01		
A_23_P339309	0.606021	2.36E-01	-1.28	-5.807756	-6.22E-01	LIN52	lin-52 DREAM MuvB core complex component
A_24_P83544	0.606021	2.36E-01	1.28	-5.80781	4.92E-01		
A_24_P281643	0.606021	2.36E-01	-1.28	-5.807882	-1.16		
A_24_P761705	0.606021	2.36E-01	1.28	-5.807896	9.15E-01		
A_32_P58062	0.606021	2.36E-01	1.28	-5.807963	8.77E-01		
A_23_P335988	0.606021	2.36E-01	1.28	-5.807988	5.81E-01	UBL4A	ubiquitin like 4A
A_24_P945375	0.606021	2.36E-01	-1.28	-5.808008	-5.56E-01		
A_23_P357248	0.606021	2.36E-01	-1.28	-5.80803	-6.11E-01	ZNF343	zinc finger protein 343
A_32_P203688	0.606021	2.36E-01	1.28	-5.808068	1.07		
A_32_P114483	0.606283	2.36E-01	-1.28	-5.808475	-6.41E-01	C6orf141	chromosome 6 open reading frame 141
A_23_P3450	0.606315	2.36E-01	1.28	-5.808595	5.72E-01	TUBGCP4	tubulin gamma complex associated protein 4
A_24_P19884	0.606315	2.36E-01	1.28	-5.808621	6.49E-01	ZBTB7B	zinc finger and BTB domain containing 7B
A_23_P500799	0.606337	2.36E-01	1.28	-5.808703	5.17E-01	CASP6	caspase 6
A_23_P381992	0.606494	2.36E-01	-1.28	-5.808967	-7.26E-01	ITGAV	integrin subunit alpha V
A_24_P247286	0.606762	2.36E-01	1.28	-5.809382	8.59E-01	C19orf71	chromosome 19 open reading frame 71
A_23_P326080	0.606827	2.36E-01	1.28	-5.809521	5.90E-01	DEFA4	defensin alpha 4
A_23_P346421	0.606834	2.36E-01	-1.28	-5.809583	-9.84E-01	ZNF532	zinc finger protein 532
A_24_P98006	0.60714	2.36E-01	-1.28	-5.810049	-6.67E-01	MCHR2	melanin concentrating hormone receptor 2
A_23_P259892	0.607198	2.36E-01	-1.28	-5.810178	-7.63E-01		
A_23_P18590	0.607199	2.36E-01	-1.28	-5.810274	-5.42E-01	TRMT44	tRNA methyltransferase 44 homolog (S. cerevisiae)
A_23_P205531	0.607199	2.36E-01	1.28	-5.810334	5.53E-01	RNASE4	ribonuclease A family member 4
A_23_P419192	0.607199	2.37E-01	-1.28	-5.81035	-6.29E-01	ZNF800	zinc finger protein 800
A_23_P81859	0.607199	2.37E-01	-1.28	-5.810386	-4.90E-01	HIST1H2AH	"histone cluster 1, H2ah"
A_24_P916494	0.607366	2.37E-01	-1.28	-5.810664	-5.04E-01	PPA2	pyrophosphatase (inorganic) 2
A_23_P404481	0.607366	2.37E-01	1.28	-5.81076	1.42	S1PR1	sphingosine-1-phosphate receptor 1
A_23_P415611	0.607366	2.37E-01	1.28	-5.810767	6.16E-01	SLC9B1	solute carrier family 9 member B1
A_32_P218875	0.607427	2.37E-01	-1.28	-5.810916	-7.30E-01		
A_23_P60180	0.607427	2.37E-01	1.28	-5.810953	6.33E-01	ABL1	"ABL proto-oncogene 1, non-receptor tyrosine kinase"
A_24_P194819	0.607468	2.37E-01	-1.28	-5.81106	-5.28E-01		
A_23_P95417	0.607677	2.37E-01	-1.27	-5.811394	-9.47E-01	TNFRSF10D	TNF receptor superfamily member 10d
A_23_P108911	0.607709	2.37E-01	1.27	-5.811562	1.27	TRIM54	tripartite motif containing 54
A_23_P97517	0.607709	2.37E-01	1.27	-5.811632	8.41E-01	RALGPS2	Ral GEF with PH domain and SH3 binding motif 2
A_23_P254801	0.607709	2.37E-01	1.27	-5.811635	4.68E-01	PLCG1	phospholipase C gamma 1
A_24_P85881	0.607709	2.37E-01	-1.27	-5.811643	-4.94E-01	ADGRF3	adhesion G protein-coupled receptor F3
A_32_P110699	0.607759	2.37E-01	-1.27	-5.811762	-4.79E-01		
A_24_P170253	0.607803	2.37E-01	-1.27	-5.811872	-5.40E-01	UNC93B1	unc-93 homolog B1 (C. elegans)
A_24_P659906	0.607824	2.37E-01	-1.27	-5.811953	-6.21E-01		
A_24_P159181	0.607897	2.37E-01	1.27	-5.812102	5.05E-01	PDCD7	programmed cell death 7
A_23_P86079	0.607954	2.37E-01	1.27	-5.812233	5.62E-01	ANKRD65	ankyrin repeat domain 65
A_23_P102622	0.607954	2.37E-01	-1.27	-5.812282	-6.33E-01	MATN4	matrilin 4
A_23_P48266	0.608014	2.37E-01	1.27	-5.812458	4.65E-01	FBXW8	F-box and WD repeat domain containing 8
A_24_P230981	0.608014	2.37E-01	-1.27	-5.812466	-6.36E-01	LOC101927827	uncharacterized LOC101927827
A_32_P8925	0.608184	2.37E-01	1.27	-5.812747	4.56E-01	C1orf100	chromosome 1 open reading frame 100
A_23_P7706	0.608208	2.37E-01	-1.27	-5.812831	-5.16E-01	GALNT10	polypeptide N-acetylgalactosaminyltransferase 10
A_23_P398566	0.60831	2.37E-01	-1.27	-5.813023	-8.66E-01	NR4A3	nuclear receptor subfamily 4 group A member 3
A_24_P586523	0.60831	2.37E-01	1.27	-5.813072	5.51E-01	ALG1	"ALG1, chitobiosyldiphosphodolichol beta-mannosyltransferase"
A_24_P354429	0.60851	2.37E-01	-1.27	-5.81346	-5.35E-01	HTN1	histatin 1
A_24_P928119	0.60851	2.37E-01	-1.27	-5.813469	-7.35E-01		
A_24_P358084	0.60851	2.37E-01	1.27	-5.813536	5.70E-01		
A_23_P300740	0.60851	2.37E-01	1.27	-5.813548	7.05E-01	NPB	neuropeptide B
A_24_P65292	0.608556	2.37E-01	1.27	-5.813661	6.96E-01	SOX8	SRY-box 8
A_24_P366526	0.608617	2.37E-01	1.27	-5.813795	4.75E-01	SYNGR2	synaptogyrin 2
A_23_P68072	0.608725	2.38E-01	-1.27	-5.813992	-7.11E-01	WDR54	WD repeat domain 54
A_24_P456944	0.608759	2.38E-01	-1.27	-5.81409	-5.06E-01		
A_23_P123866	0.608881	2.38E-01	-1.27	-5.814305	-5.34E-01	UBAP1	ubiquitin associated protein 1
A_24_P315291	0.608894	2.38E-01	1.27	-5.814408	4.81E-01	RNF32	ring finger protein 32
A_32_P134580	0.608894	2.38E-01	1.27	-5.814426	5.53E-01	HMGB1	high mobility group box 1
A_23_P71364	0.609042	2.38E-01	-1.27	-5.814708	-6.64E-01	PI15	peptidase inhibitor 15
A_23_P502553	0.609042	2.38E-01	-1.27	-5.814771	-5.55E-01	TRIM35	tripartite motif containing 35
A_23_P22460	0.609042	2.38E-01	-1.27	-5.814807	-5.46E-01	XIAP	X-linked inhibitor of apoptosis
A_24_P191833	0.609042	2.38E-01	-1.27	-5.81483	-5.61E-01	SREK1	splicing regulatory glutamic acid and lysine rich protein 1
A_24_P678056	0.609061	2.38E-01	-1.27	-5.814907	-8.41E-01		
A_23_P341443	0.609101	2.38E-01	1.27	-5.815039	6.60E-01	MNT	MAX network transcriptional repressor
A_23_P15714	0.609101	2.38E-01	1.27	-5.815132	4.50E-01	NSF	"N-ethylmaleimide sensitive factor, vesicle fusing ATPase"
A_23_P3632	0.609101	2.38E-01	1.27	-5.815156	6.10E-01	ANKRD11	ankyrin repeat domain 11
A_23_P38011	0.609101	2.38E-01	1.27	-5.815167	5.34E-01	DHX38	DEAH-box helicase 38
A_24_P87114	0.609246	2.38E-01	-1.27	-5.815414	-4.68E-01	USP30	ubiquitin specific peptidase 30
A_24_P187056	0.609404	2.38E-01	1.27	-5.815677	7.34E-01	ANKRD20A12P	"ankyrin repeat domain 20 family member A12, pseudogene"
A_23_P97780	0.609427	2.38E-01	1.27	-5.815851	6.29E-01	LOC338620	uncharacterized LOC338620
A_24_P5856	0.609427	2.38E-01	-1.27	-5.815866	-8.51E-01	TNFSF9	tumor necrosis factor superfamily member 9
A_24_P922758	0.609427	2.38E-01	-1.27	-5.815908	-4.80E-01		
A_24_P923832	0.609427	2.38E-01	-1.27	-5.815927	-5.63E-01	ADAMTS13	ADAM metallopeptidase with thrombospondin type 1 motif 13
A_32_P164916	0.609427	2.38E-01	1.27	-5.815986	8.40E-01		
A_23_P115683	0.609427	2.38E-01	-1.27	-5.816017	-5.76E-01	HPS6	"HPS6, biogenesis of lysosomal organelles complex 2 subunit 3"
A_23_P23593	0.60951	2.38E-01	-1.27	-5.816221	-5.14E-01		
A_23_P88678	0.60951	2.38E-01	1.27	-5.816247	1.24	TMEM266	transmembrane protein 266
A_24_P56407	0.60951	2.38E-01	1.27	-5.816281	5.49E-01	FCF1	FCF1 rRNA-processing protein
A_23_P390148	0.60967	2.38E-01	1.27	-5.816549	8.50E-01	RALGPS1	Ral GEF with PH domain and SH3 binding motif 1
A_24_P42693	0.609766	2.38E-01	-1.27	-5.816773	-7.49E-01	CYP4F11	cytochrome P450 family 4 subfamily F member 11
A_24_P99005	0.609766	2.38E-01	1.27	-5.81678	4.60E-01		
A_23_P148484	0.609809	2.38E-01	-1.27	-5.816889	-5.97E-01	RLIM	"ring finger protein, LIM domain interacting"
A_23_P417891	0.609821	2.38E-01	-1.27	-5.816957	-8.87E-01	ARHGEF7	Rho guanine nucleotide exchange factor 7
A_23_P415706	0.609921	2.38E-01	1.27	-5.817143	8.41E-01	ADGRD1	adhesion G protein-coupled receptor D1
A_24_P364516	0.609944	2.38E-01	-1.27	-5.817225	-6.04E-01	RCBTB1	RCC1 and BTB domain containing protein 1
A_32_P517715	0.610031	2.39E-01	-1.27	-5.817393	-9.21E-01	RAD51B	RAD51 paralog B
A_23_P49559	0.610062	2.39E-01	-1.27	-5.817485	-4.82E-01	GPR142	G protein-coupled receptor 142
A_23_P144816	0.610079	2.39E-01	-1.27	-5.817654	-4.67E-01	VDAC1	voltage dependent anion channel 1
A_32_P209778	0.610079	2.39E-01	1.27	-5.817704	9.64E-01		
A_24_P943484	0.610079	2.39E-01	1.27	-5.817714	6.41E-01	AHI1	Abelson helper integration site 1
A_23_P39074	0.610079	2.39E-01	-1.27	-5.817729	-4.76E-01	RRAS	related RAS viral (r-ras) oncogene homolog
A_32_P148824	0.610079	2.39E-01	1.27	-5.817785	4.82E-01	C1orf27	chromosome 1 open reading frame 27
A_24_P40229	0.610079	2.39E-01	-1.27	-5.81783	-5.55E-01	CRNKL1	crooked neck pre-mRNA splicing factor 1
A_24_P697573	0.610079	2.39E-01	-1.27	-5.817891	-4.94E-01		
A_24_P931859	0.610079	2.39E-01	-1.27	-5.817918	-7.89E-01	PDE9A	phosphodiesterase 9A
A_24_P144881	0.610116	2.39E-01	1.27	-5.818019	9.43E-01	RNF6	ring finger protein 6
A_24_P717609	0.610191	2.39E-01	1.27	-5.818171	4.72E-01		
A_24_P148706	0.610202	2.39E-01	-1.27	-5.818307	-7.20E-01	KLHL40	kelch like family member 40
A_24_P140057	0.610202	2.39E-01	1.27	-5.818331	8.38E-01	DPP10	dipeptidyl peptidase like 10
A_23_P394014	0.610202	2.39E-01	1.27	-5.818383	5.26E-01	MPRIP	myosin phosphatase Rho interacting protein
A_23_P33482	0.610202	2.39E-01	-1.27	-5.818391	-4.92E-01	UVRAG	UV radiation resistance associated
A_23_P136012	0.610218	2.39E-01	-1.27	-5.818462	-4.75E-01	FBXO8	F-box protein 8
A_24_P216964	0.610222	2.39E-01	1.27	-5.81852	8.17E-01	NUCKS1	nuclear casein kinase and cyclin dependent kinase substrate 1
A_24_P393571	0.610239	2.39E-01	1.27	-5.818714	4.61E-01	GDA	guanine deaminase
A_24_P396889	0.610239	2.39E-01	1.27	-5.818735	7.56E-01	NDUFA10	NADH:ubiquinone oxidoreductase subunit A10
A_23_P203994	0.610239	2.39E-01	-1.27	-5.818763	-4.80E-01	PSMD9	"proteasome 26S subunit, non-ATPase 9"
A_24_P135992	0.610239	2.39E-01	-1.27	-5.81877	-6.68E-01	ATP9A	ATPase phospholipid transporting 9A (putative)
A_24_P883629	0.610239	2.39E-01	-1.27	-5.818798	-7.66E-01	C2orf49	chromosome 2 open reading frame 49
A_23_P339557	0.610273	2.39E-01	-1.27	-5.818959	-1.09	FAR1	fatty acyl-CoA reductase 1
A_24_P936363	0.610273	2.39E-01	1.27	-5.818979	5.26E-01	ERVK13-1	endogenous retrovirus group K13 member 1
A_23_P353524	0.610273	2.39E-01	-1.27	-5.818997	-5.43E-01	IVL	involucrin
A_23_P171095	0.610276	2.39E-01	-1.27	-5.819052	-8.76E-01	USP27X	"ubiquitin specific peptidase 27, X-linked"
A_24_P926554	0.610383	2.39E-01	1.27	-5.819247	6.76E-01	WARS2	"tryptophanyl tRNA synthetase 2, mitochondrial"
A_23_P162766	0.610424	2.39E-01	-1.27	-5.819353	-7.78E-01	DOCK9	dedicator of cytokinesis 9
A_23_P324419	0.610525	2.39E-01	-1.27	-5.81954	-4.73E-01	C2orf57	chromosome 2 open reading frame 57
A_32_P161751	0.610758	2.39E-01	-1.27	-5.819934	-4.53E-01	FLJ33534	uncharacterized LOC285150
A_23_P159284	0.610758	2.39E-01	-1.27	-5.819982	-5.27E-01	SLC25A30	solute carrier family 25 member 30
A_32_P104841	0.610758	2.39E-01	-1.27	-5.820031	-5.14E-01	MED12L	mediator complex subunit 12 like
A_23_P251232	0.610758	2.39E-01	1.27	-5.820117	5.63E-01	TTTY14	"testis-specific transcript, Y-linked 14 (non-protein coding)"
A_24_P419239	0.610758	2.39E-01	1.27	-5.820234	8.58E-01	EPHA8	EPH receptor A8
A_23_P306956	0.610758	2.39E-01	1.27	-5.820237	9.11E-01	ZNF566	zinc finger protein 566
A_23_P108331	0.610758	2.39E-01	1.27	-5.82025	5.20E-01	SGTA	small glutamine rich tetratricopeptide repeat containing alpha
A_24_P923654	0.610758	2.39E-01	1.27	-5.820276	8.81E-01		
A_32_P70220	0.610758	2.39E-01	-1.27	-5.820339	-6.00E-01	CHMP7	charged multivesicular body protein 7
A_23_P212595	0.610758	2.39E-01	1.27	-5.820364	4.55E-01	DCAF1	DDB1 and CUL4 associated factor 1
A_32_P199573	0.610809	2.39E-01	-1.27	-5.820483	-7.17E-01	SV2C	synaptic vesicle glycoprotein 2C
A_23_P84230	0.610904	2.39E-01	-1.27	-5.820687	-9.47E-01	OTP	orthopedia homeobox
A_23_P16817	0.610904	2.40E-01	-1.27	-5.820712	-5.03E-01	CLK1	CDC like kinase 1
A_24_P462239	0.611061	2.40E-01	1.27	-5.820974	5.85E-01		
A_23_P102816	0.61108	2.40E-01	-1.27	-5.821088	-5.92E-01		
A_23_P5718	0.61108	2.40E-01	1.27	-5.821103	5.89E-01	CHRNG	cholinergic receptor nicotinic gamma subunit
A_23_P42063	0.611111	2.40E-01	1.27	-5.821232	9.13E-01		
A_32_P437041	0.611111	2.40E-01	1.27	-5.821253	7.65E-01	ZSWIM2	zinc finger SWIM-type containing 2
A_23_P11598	0.611111	2.40E-01	-1.27	-5.821297	-9.46E-01	ZNF684	zinc finger protein 684
A_24_P143492	0.611199	2.40E-01	1.27	-5.821465	6.95E-01	BCAS4	breast carcinoma amplified sequence 4
A_23_P46560	0.611245	2.40E-01	1.27	-5.821579	5.75E-01	FOXD3	forkhead box D3
A_23_P303101	0.611253	2.40E-01	-1.27	-5.821641	-4.41E-01	PCDHGC4	"protocadherin gamma subfamily C, 4"
A_32_P168375	0.611487	2.40E-01	1.27	-5.822005	6.41E-01		
A_23_P61945	0.611572	2.40E-01	1.27	-5.82217	4.82E-01	MITF	melanogenesis associated transcription factor
A_32_P8234	0.611826	2.40E-01	1.27	-5.82262	7.49E-01		
A_23_P97265	0.611826	2.40E-01	1.27	-5.82266	7.57E-01	GPATCH4	G-patch domain containing 4
A_24_P918367	0.611826	2.40E-01	1.27	-5.822676	5.09E-01		
A_24_P72064	0.611826	2.40E-01	1.27	-5.822732	7.45E-01	GHR	growth hormone receptor
A_24_P926115	0.611826	2.40E-01	-1.27	-5.822765	-4.48E-01		
A_24_P754989	0.611876	2.40E-01	1.27	-5.822883	4.69E-01		
A_24_P944113	0.611934	2.40E-01	1.26	-5.823012	6.11E-01		
A_23_P106024	0.611976	2.40E-01	-1.26	-5.823119	-6.40E-01	JAG2	jagged 2
A_32_P48043	0.612082	2.40E-01	-1.26	-5.823312	-8.49E-01	ZNF37BP	"zinc finger protein 37B, pseudogene"
A_32_P217773	0.612218	2.40E-01	1.26	-5.823552	8.97E-01	SYTL1	synaptotagmin like 1
A_24_P867342	0.612218	2.40E-01	1.26	-5.823595	6.46E-01	AFMID	arylformamidase
A_24_P237870	0.612227	2.40E-01	1.26	-5.823659	4.86E-01	SMPD4	sphingomyelin phosphodiesterase 4
A_23_P114155	0.612325	2.40E-01	-1.26	-5.82384	-4.30E-01	GPKOW	G-patch domain and KOW motifs
A_23_P7636	0.612394	2.40E-01	-1.26	-5.823984	-7.29E-01	PTTG1	pituitary tumor-transforming 1
A_24_P926448	0.612478	2.41E-01	1.26	-5.824147	4.97E-01		
A_24_P761490	0.612555	2.41E-01	1.26	-5.824364	5.54E-01		
A_23_P16754	0.612555	2.41E-01	1.26	-5.824388	7.04E-01	KLHL30	kelch like family member 30
A_23_P7727	0.612555	2.41E-01	1.26	-5.82445	5.89E-01	HAPLN1	hyaluronan and proteoglycan link protein 1
A_23_P309803	0.612555	2.41E-01	1.26	-5.824567	5.86E-01	ZNF777	zinc finger protein 777
A_24_P100190	0.612555	2.41E-01	1.26	-5.824641	5.38E-01		
A_32_P951	0.612555	2.41E-01	-1.26	-5.824645	-4.46E-01	WFDC10B	WAP four-disulfide core domain 10B
A_24_P106728	0.612555	2.41E-01	-1.26	-5.824711	-7.54E-01	PUS7	pseudouridylate synthase 7 (putative)
A_32_P234336	0.612555	2.41E-01	-1.26	-5.824726	-1.43		
A_24_P42624	0.612555	2.41E-01	-1.26	-5.824808	-8.58E-01	UNC5C	unc-5 netrin receptor C
A_24_P686243	0.612555	2.41E-01	-1.26	-5.824824	-5.07E-01		
A_24_P72518	0.612555	2.41E-01	-1.26	-5.824848	-4.73E-01	AHCYL2	adenosylhomocysteinase like 2
A_23_P149992	0.612555	2.41E-01	-1.26	-5.824897	-5.58E-01	PDLIM1	PDZ and LIM domain 1
A_23_P129704	0.612555	2.41E-01	-1.26	-5.824942	-4.52E-01	TERF2IP	TERF2 interacting protein
A_23_P393144	0.612555	2.41E-01	1.26	-5.824963	1.01	GJD4	gap junction protein delta 4
A_23_P203255	0.612617	2.41E-01	-1.26	-5.825096	-7.39E-01	API5	apoptosis inhibitor 5
A_23_P155027	0.612637	2.41E-01	1.26	-5.825174	5.07E-01	MORC2	MORC family CW-type zinc finger 2
A_23_P134147	0.612765	2.41E-01	-1.26	-5.825396	-6.90E-01	ZBTB24	zinc finger and BTB domain containing 24
A_24_P271149	0.612824	2.41E-01	-1.26	-5.825526	-7.70E-01	IGLON5	IgLON family member 5
A_23_P68167	0.612864	2.41E-01	-1.26	-5.82563	-9.88E-01	CNGA3	cyclic nucleotide gated channel alpha 3
A_23_P20606	0.612895	2.41E-01	-1.26	-5.825737	-6.95E-01	NIPSNAP3A	nipsnap homolog 3A
A_32_P104417	0.612895	2.41E-01	-1.26	-5.825773	-6.75E-01		
A_24_P417984	0.612923	2.41E-01	1.26	-5.825885	7.03E-01	PPP1R14B	protein phosphatase 1 regulatory inhibitor subunit 14B
A_23_P41292	0.612923	2.41E-01	1.26	-5.825912	6.13E-01	CTBP1	C-terminal binding protein 1
A_24_P807445	0.612967	2.41E-01	1.26	-5.826022	4.89E-01		
A_32_P473302	0.613019	2.41E-01	1.26	-5.826142	7.57E-01	VLDLR-AS1	VLDLR antisense RNA 1
A_24_P365322	0.613069	2.41E-01	1.26	-5.826277	7.39E-01	ZNF709	zinc finger protein 709
A_23_P143218	0.613069	2.41E-01	1.26	-5.82631	5.43E-01	ACOT8	acyl-CoA thioesterase 8
A_24_P635551	0.613217	2.41E-01	-1.26	-5.826585	-7.24E-01		
A_24_P45160	0.613217	2.41E-01	1.26	-5.826631	4.88E-01	OXLD1	oxidoreductase like domain containing 1
A_23_P324327	0.613217	2.41E-01	1.26	-5.82678	1.17	GPRC5B	G protein-coupled receptor class C group 5 member B
A_23_P46025	0.613217	2.41E-01	1.26	-5.826783	1.1	ETNK2	ethanolamine kinase 2
A_23_P167553	0.613217	2.41E-01	-1.26	-5.826797	-5.26E-01	DHFR	dihydrofolate reductase
A_24_P170957	0.613217	2.41E-01	1.26	-5.826817	8.86E-01	F11-AS1	F11 antisense RNA 1
A_32_P177500	0.613217	2.41E-01	1.26	-5.826863	5.85E-01	IL5RA	interleukin 5 receptor subunit alpha
A_32_P140475	0.613341	2.41E-01	1.26	-5.827116	5.96E-01	CEP126	centrosomal protein 126
A_32_P170888	0.613341	2.41E-01	1.26	-5.82716	5.22E-01	CNOT7	CCR4-NOT transcription complex subunit 7
A_24_P911017	0.613341	2.41E-01	-1.26	-5.827182	-7.23E-01	NCOR1	nuclear receptor corepressor 1
A_23_P369456	0.61336	2.41E-01	-1.26	-5.827266	-5.55E-01	SYS1	Sys1 golgi trafficking protein
A_32_P231114	0.61336	2.41E-01	1.26	-5.827308	7.78E-01		
A_23_P46131	0.613399	2.41E-01	-1.26	-5.827413	-5.56E-01	FAM110D	family with sequence similarity 110 member D
A_23_P156562	0.613399	2.41E-01	1.26	-5.827462	4.92E-01	CRIP3	cysteine rich protein 3
A_24_P376339	0.613406	2.42E-01	-1.26	-5.827521	-7.80E-01	CCNL2	cyclin L2
A_23_P353085	0.613409	2.42E-01	1.26	-5.827576	5.38E-01	SWSAP1	SWIM-type zinc finger 7 associated protein 1
A_24_P755069	0.613442	2.42E-01	-1.26	-5.82775	-4.60E-01		
A_23_P112397	0.613442	2.42E-01	-1.26	-5.827796	-6.42E-01	FBXW5	F-box and WD repeat domain containing 5
A_24_P25074	0.613442	2.42E-01	-1.26	-5.82783	-1.06	ATXN7	ataxin 7
A_32_P334325	0.613442	2.42E-01	1.26	-5.827922	6.72E-01	RIMBP2	RIMS binding protein 2
A_24_P781846	0.613442	2.42E-01	-1.26	-5.827948	-7.31E-01	LINC01578	long intergenic non-protein coding RNA 1578
A_32_P138359	0.613442	2.42E-01	1.26	-5.828096	4.91E-01	MSRA	methionine sulfoxide reductase A
A_32_P160186	0.613442	2.42E-01	-1.26	-5.828116	-1.17		
A_24_P42773	0.613442	2.42E-01	-1.26	-5.828124	-8.02E-01		
A_23_P258136	0.613442	2.42E-01	-1.26	-5.828129	-6.04E-01	MXRA5	matrix remodeling associated 5
A_23_P156873	0.613442	2.42E-01	-1.26	-5.828168	-5.95E-01	ULBP1	UL16 binding protein 1
A_24_P933688	0.613442	2.42E-01	-1.26	-5.828178	-8.00E-01	NAV2	neuron navigator 2
A_24_P144601	0.613488	2.42E-01	1.26	-5.828331	6.94E-01	POU5F1	POU class 5 homeobox 1
A_23_P19936	0.613488	2.42E-01	-1.26	-5.828393	-4.75E-01	KDELR2	KDEL endoplasmic reticulum protein retention receptor 2
A_24_P924591	0.613488	2.42E-01	1.26	-5.828408	5.65E-01	VEZF1	vascular endothelial zinc finger 1
A_24_P78590	0.613488	2.42E-01	-1.26	-5.828442	-5.35E-01	ELF1	E74 like ETS transcription factor 1
A_23_P9144	0.613508	2.42E-01	1.26	-5.82852	4.96E-01	UHRF2	ubiquitin like with PHD and ring finger domains 2
A_23_P206830	0.613597	2.42E-01	1.26	-5.82871	5.06E-01	PAM16	presequence translocase associated motor 16 homolog
A_23_P51538	0.613597	2.42E-01	-1.26	-5.828776	-7.08E-01	GPA33	glycoprotein A33
A_24_P264192	0.613597	2.42E-01	1.26	-5.82879	4.90E-01	SRRM1	serine and arginine repetitive matrix 1
A_23_P97141	0.61365	2.42E-01	-1.26	-5.828912	-6.32E-01	RGS1	regulator of G-protein signaling 1
A_24_P84099	0.613652	2.42E-01	1.26	-5.829046	4.79E-01	CFAP73	cilia and flagella associated protein 73
A_24_P636451	0.613652	2.42E-01	1.26	-5.829064	6.63E-01		
A_24_P650482	0.613652	2.42E-01	1.26	-5.829066	8.19E-01	PCBP1-AS1	PCBP1 antisense RNA 1
A_24_P402836	0.613659	2.42E-01	-1.26	-5.829158	-1.09	ZNF141	zinc finger protein 141
A_23_P44974	0.613659	2.42E-01	1.26	-5.829225	4.56E-01	MRPL13	mitochondrial ribosomal protein L13
A_24_P157388	0.613659	2.42E-01	-1.26	-5.829227	-4.49E-01	CDV3	CDV3 homolog
A_23_P16562	0.61366	2.42E-01	1.26	-5.829279	5.74E-01	SUGP2	SURP and G-patch domain containing 2
A_23_P83094	0.613843	2.42E-01	-1.26	-5.829574	-5.14E-01	TLE4	transducin like enhancer of split 4
A_24_P304419	0.613917	2.42E-01	1.26	-5.829723	1.32	IGF1	insulin like growth factor 1
A_23_P98622	0.613923	2.42E-01	1.26	-5.829793	5.17E-01	SAA2	serum amyloid A2
A_32_P48438	0.613923	2.42E-01	-1.26	-5.829877	-7.38E-01		
A_24_P928473	0.613923	2.42E-01	1.26	-5.829883	4.73E-01	TMEM116	transmembrane protein 116
A_23_P15889	0.613923	2.42E-01	-1.26	-5.829934	-8.50E-01	CBLN2	cerebellin 2 precursor
A_24_P23636	0.613929	2.42E-01	1.26	-5.829992	5.06E-01	PCLO	piccolo presynaptic cytomatrix protein
A_23_P121722	0.61402	2.42E-01	-1.26	-5.830163	-4.57E-01	TENM3	teneurin transmembrane protein 3
A_32_P27795	0.614041	2.42E-01	1.26	-5.830242	6.32E-01	SOGA3	SOGA family member 3
A_24_P149704	0.614433	2.42E-01	-1.26	-5.830816	-6.99E-01	DAB2IP	DAB2 interacting protein
A_23_P201376	0.614436	2.42E-01	1.26	-5.830869	9.79E-01	SSX2IP	SSX family member 2 interacting protein
A_23_P67569	0.614436	2.43E-01	1.26	-5.830931	6.76E-01	PLPPR3	phospholipid phosphatase related 3
A_23_P31348	0.614436	2.43E-01	1.26	-5.831004	4.37E-01		
A_24_P102080	0.614436	2.43E-01	-1.26	-5.831062	-5.73E-01	RAB2A	"RAB2A, member RAS oncogene family"
A_24_P253676	0.614436	2.43E-01	1.26	-5.831071	7.95E-01	CDH11	cadherin 11
A_24_P929570	0.614475	2.43E-01	1.26	-5.831188	7.08E-01	RAPH1	Ras association (RalGDS/AF-6) and pleckstrin homology domains 1
A_23_P157051	0.614475	2.43E-01	1.26	-5.831261	7.11E-01	AP4M1	adaptor related protein complex 4 mu 1 subunit
A_23_P93543	0.614475	2.43E-01	-1.26	-5.831276	-6.47E-01	PEX7	peroxisomal biogenesis factor 7
A_23_P774	0.614586	2.43E-01	1.26	-5.831523	5.38E-01	DENND4B	DENN domain containing 4B
A_32_P91546	0.614586	2.43E-01	1.26	-5.831525	7.56E-01	TDRG1	testis development related 1 (non-protein coding)
A_24_P518580	0.614589	2.43E-01	-1.26	-5.831578	-4.72E-01		
A_23_P83838	0.61459	2.43E-01	1.26	-5.83163	8.12E-01	CA8	carbonic anhydrase 8
A_23_P391382	0.614655	2.43E-01	-1.26	-5.831902	-8.97E-01		
A_23_P127140	0.614655	2.43E-01	-1.26	-5.831927	-5.08E-01	RAB11FIP2	RAB11 family interacting protein 2
A_32_P33723	0.614655	2.43E-01	-1.26	-5.831944	-7.38E-01	BTG3	BTG anti-proliferation factor 3
A_24_P185205	0.614655	2.43E-01	1.26	-5.831944	5.05E-01	TP53I13	tumor protein p53 inducible protein 13
