ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
A_32_P405010	0.75916	4.43E-01	-8.08E-01	-6.160611	-2.99E-01	COL25A1	collagen type XXV alpha 1 chain
A_24_P475689	0.75917	4.43E-01	8.08E-01	-6.160644	5.82E-01		
A_23_P106505	0.75926	4.43E-01	-8.08E-01	-6.160778	-4.48E-01	LCMT2	leucine carboxyl methyltransferase 2
A_23_P95486	0.75926	4.43E-01	-8.08E-01	-6.160808	-2.99E-01		
A_24_P419053	0.75926	4.43E-01	8.08E-01	-6.160809	6.93E-01		
A_23_P73972	0.75926	4.43E-01	-8.08E-01	-6.160834	-4.40E-01	GPX7	glutathione peroxidase 7
A_23_P38634	0.75946	4.43E-01	-8.07E-01	-6.1611	-2.92E-01	OR1G1	olfactory receptor family 1 subfamily G member 1
A_32_P145153	0.75946	4.43E-01	8.07E-01	-6.1611	3.73E-01	RPL31	ribosomal protein L31
A_32_P104300	0.75946	4.43E-01	-8.07E-01	-6.161166	-4.11E-01		
A_24_P214754	0.75946	4.43E-01	-8.07E-01	-6.161168	-3.30E-01	NR3C1	nuclear receptor subfamily 3 group C member 1
A_32_P114447	0.75946	4.43E-01	-8.07E-01	-6.161187	-3.07E-01	SENP5	SUMO1/sentrin specific peptidase 5
A_24_P180830	0.75946	4.43E-01	8.07E-01	-6.161197	5.35E-01		
A_32_P164246	0.75946	4.43E-01	8.07E-01	-6.161208	9.41E-01	FOXQ1	forkhead box Q1
A_24_P930535	0.75947	4.43E-01	-8.07E-01	-6.161246	-5.12E-01	RBM45	RNA binding motif protein 45
A_24_P6626	0.75948	4.43E-01	-8.07E-01	-6.161286	-3.02E-01	TMEM132B	transmembrane protein 132B
A_24_P941736	0.7595	4.43E-01	-8.07E-01	-6.161327	-4.14E-01		
A_32_P182055	0.7595	4.43E-01	-8.07E-01	-6.161354	-3.05E-01		
A_23_P67321	0.75955	4.43E-01	-8.07E-01	-6.161435	-3.64E-01	JOSD2	Josephin domain containing 2
A_23_P77761	0.75955	4.43E-01	-8.07E-01	-6.161459	-4.63E-01	ACOX1	acyl-CoA oxidase 1
A_24_P228796	0.75956	4.43E-01	-8.07E-01	-6.161524	-3.30E-01	GAGE7	G antigen 7
A_23_P15108	0.75956	4.43E-01	8.07E-01	-6.161573	4.12E-01	YPEL3	yippee like 3
A_23_P500353	0.75956	4.43E-01	8.07E-01	-6.161582	5.27E-01	KCNN2	potassium calcium-activated channel subfamily N member 2
A_24_P303815	0.75956	4.43E-01	-8.07E-01	-6.161637	-3.58E-01	UHRF2	ubiquitin like with PHD and ring finger domains 2
A_24_P31875	0.75956	4.43E-01	8.07E-01	-6.161667	6.44E-01	ZNF645	zinc finger protein 645
A_23_P388867	0.75956	4.43E-01	-8.07E-01	-6.161669	-4.76E-01	ZNF141	zinc finger protein 141
A_23_P85140	0.75956	4.43E-01	-8.07E-01	-6.161687	-3.78E-01	TCEAL2	transcription elongation factor A like 2
A_24_P315885	0.75956	4.43E-01	-8.07E-01	-6.16169	-4.30E-01		
A_24_P56310	0.75956	4.43E-01	-8.07E-01	-6.161728	-4.60E-01	TNFRSF19	TNF receptor superfamily member 19
A_24_P564576	0.75956	4.43E-01	8.07E-01	-6.16178	3.71E-01	C2CD4B	C2 calcium dependent domain containing 4B
A_32_P25380	0.75956	4.43E-01	8.06E-01	-6.161809	5.48E-01		
A_24_P278853	0.75956	4.43E-01	8.06E-01	-6.161834	5.43E-01	TMTC4	transmembrane and tetratricopeptide repeat containing 4
A_23_P202189	0.75956	4.43E-01	-8.06E-01	-6.161855	-3.68E-01	KCNIP2	potassium voltage-gated channel interacting protein 2
A_24_P255471	0.75956	4.43E-01	-8.06E-01	-6.161874	-3.72E-01	SYT9	synaptotagmin 9
A_23_P326885	0.75956	4.43E-01	-8.06E-01	-6.16188	-4.14E-01	SIX4	SIX homeobox 4
A_23_P206280	0.75957	4.43E-01	-8.06E-01	-6.161923	-4.98E-01	ADGRG1	adhesion G protein-coupled receptor G1
A_24_P203134	0.7596	4.43E-01	-8.06E-01	-6.161993	-2.99E-01	DCAF12L1	DDB1 and CUL4 associated factor 12 like 1
A_24_P226037	0.7596	4.43E-01	-8.06E-01	-6.162041	-3.19E-01	HNRNPD	heterogeneous nuclear ribonucleoprotein D
A_23_P159797	0.7596	4.43E-01	8.06E-01	-6.162045	2.86E-01	PNPLA4	patatin like phospholipase domain containing 4
A_23_P207766	0.7596	4.43E-01	-8.06E-01	-6.162063	-3.46E-01	ARHGDIA	Rho GDP dissociation inhibitor alpha
A_32_P146309	0.7596	4.43E-01	8.06E-01	-6.162091	3.38E-01	CACNB2	calcium voltage-gated channel auxiliary subunit beta 2
A_23_P784	0.7596	4.44E-01	8.06E-01	-6.162122	3.30E-01	LZIC	leucine zipper and CTNNBIP1 domain containing
A_24_P843020	0.7596	4.44E-01	-8.06E-01	-6.162147	-2.87E-01		
A_24_P240242	0.7596	4.44E-01	-8.06E-01	-6.162167	-4.98E-01	MAP4	microtubule associated protein 4
A_24_P457912	0.75961	4.44E-01	-8.06E-01	-6.162248	-6.46E-01	PIGU	phosphatidylinositol glycan anchor biosynthesis class U
A_23_P132444	0.75961	4.44E-01	8.06E-01	-6.162285	3.58E-01	TCEA1	transcription elongation factor A1
A_23_P100779	0.75961	4.44E-01	-8.06E-01	-6.162296	-3.24E-01	UBTF	"upstream binding transcription factor, RNA polymerase I"
A_32_P97305	0.75961	4.44E-01	-8.06E-01	-6.162312	-5.07E-01		
A_24_P871687	0.75961	4.44E-01	-8.06E-01	-6.16232	-3.49E-01		
A_24_P496839	0.75962	4.44E-01	-8.06E-01	-6.162351	-3.38E-01		
A_24_P213566	0.75968	4.44E-01	-8.06E-01	-6.162444	-3.36E-01		
A_24_P459621	0.75968	4.44E-01	-8.06E-01	-6.162474	-3.96E-01	FENDRR	FOXF1 adjacent non-coding developmental regulatory RNA
A_24_P773180	0.75968	4.44E-01	-8.06E-01	-6.162494	-2.98E-01		
A_23_P117437	0.75973	4.44E-01	-8.06E-01	-6.162558	-3.70E-01	IL25	interleukin 25
A_23_P88021	0.75979	4.44E-01	-8.05E-01	-6.162643	-8.20E-01	GPR180	G protein-coupled receptor 180
A_24_P121406	0.75982	4.44E-01	-8.05E-01	-6.162767	-4.76E-01	ZC3H13	zinc finger CCCH-type containing 13
A_24_P185314	0.75982	4.44E-01	8.05E-01	-6.162805	3.46E-01	NAPG	NSF attachment protein gamma
A_23_P426021	0.75982	4.44E-01	8.05E-01	-6.162828	5.66E-01	SEL1L3	SEL1L family member 3
A_24_P692426	0.75982	4.44E-01	-8.05E-01	-6.162829	-2.88E-01		
A_24_P216313	0.75982	4.44E-01	8.05E-01	-6.162868	2.98E-01	ERGIC3	ERGIC and golgi 3
A_24_P216654	0.75982	4.44E-01	-8.05E-01	-6.162895	-3.99E-01	SOAT1	sterol O-acyltransferase 1
A_23_P117527	0.75982	4.44E-01	-8.05E-01	-6.162895	-2.87E-01	FBXO34	F-box protein 34
A_23_P126528	0.75982	4.44E-01	-8.05E-01	-6.162938	-6.05E-01	KCNA10	potassium voltage-gated channel subfamily A member 10
A_23_P433865	0.75982	4.44E-01	8.05E-01	-6.162944	3.08E-01	C2	complement component 2
A_24_P506893	0.75982	4.44E-01	-8.05E-01	-6.162944	-3.01E-01		
A_24_P933268	0.75986	4.44E-01	-8.05E-01	-6.163012	-4.80E-01		
A_24_P50767	0.75986	4.44E-01	8.05E-01	-6.163087	3.04E-01	MAP4K2	mitogen-activated protein kinase kinase kinase kinase 2
A_24_P328045	0.75986	4.44E-01	-8.05E-01	-6.163091	-5.65E-01		
A_32_P728662	0.75986	4.44E-01	-8.05E-01	-6.163112	-4.77E-01	ZNF44	zinc finger protein 44
A_24_P219686	0.75986	4.44E-01	-8.05E-01	-6.163158	-4.39E-01	RALBP1	ralA binding protein 1
A_24_P384954	0.75986	4.44E-01	8.05E-01	-6.163162	3.25E-01	QKI	"QKI, KH domain containing RNA binding"
A_23_P28279	0.75986	4.44E-01	8.05E-01	-6.16318	4.34E-01	ACTR1B	"ARP1 actin-related protein 1 homolog B, centractin beta"
A_32_P14212	0.75993	4.44E-01	8.05E-01	-6.163263	7.89E-01		
A_32_P139909	0.76004	4.44E-01	8.05E-01	-6.163388	3.89E-01		
A_32_P8611	0.76016	4.44E-01	8.04E-01	-6.163524	4.47E-01	LINC00919	long intergenic non-protein coding RNA 919
A_24_P161964	0.76028	4.45E-01	-8.04E-01	-6.163718	-3.72E-01	GALNT10	polypeptide N-acetylgalactosaminyltransferase 10
A_32_P87872	0.76028	4.45E-01	8.04E-01	-6.163734	4.39E-01	IMMP2L	inner mitochondrial membrane peptidase subunit 2
A_23_P200067	0.76028	4.45E-01	8.04E-01	-6.163736	4.81E-01	EPHB2	EPH receptor B2
A_24_P101601	0.76028	4.45E-01	8.04E-01	-6.16374	4.59E-01		
A_24_P376159	0.76034	4.45E-01	8.04E-01	-6.163817	6.97E-01	YEATS2	YEATS domain containing 2
A_24_P580248	0.76045	4.45E-01	8.04E-01	-6.163944	5.10E-01		
A_23_P108170	0.76059	4.45E-01	-8.04E-01	-6.164093	-4.87E-01	PSG6	pregnancy specific beta-1-glycoprotein 6
A_32_P182439	0.76065	4.45E-01	8.04E-01	-6.164174	3.02E-01	POLD3	"DNA polymerase delta 3, accessory subunit"
A_23_P3083	0.76068	4.45E-01	8.04E-01	-6.164232	8.69E-01		
A_23_P117424	0.76071	4.45E-01	8.03E-01	-6.164285	7.91E-01	DCAF11	DDB1 and CUL4 associated factor 11
A_23_P219060	0.76072	4.45E-01	-8.03E-01	-6.164319	-3.71E-01	GPSM3	G-protein signaling modulator 3
A_23_P10060	0.76077	4.45E-01	8.03E-01	-6.164399	5.86E-01		
A_23_P155332	0.76077	4.45E-01	8.03E-01	-6.16442	3.24E-01	PCNP	PEST proteolytic signal containing nuclear protein
A_32_P54018	0.76078	4.45E-01	-8.03E-01	-6.164459	-3.65E-01	KIAA1143	KIAA1143
A_23_P332908	0.76089	4.45E-01	-8.03E-01	-6.164578	-3.29E-01	ZFC3H1	zinc finger C3H1-type containing
A_23_P328545	0.76094	4.45E-01	-8.03E-01	-6.164648	-3.50E-01	GABRP	gamma-aminobutyric acid type A receptor pi subunit
A_23_P23839	0.76094	4.45E-01	-8.03E-01	-6.164692	-2.84E-01	LGR6	leucine rich repeat containing G protein-coupled receptor 6
A_24_P944378	0.76094	4.45E-01	-8.03E-01	-6.164706	-2.96E-01		
A_24_P349207	0.76096	4.45E-01	8.03E-01	-6.164818	5.06E-01		
A_23_P330486	0.76096	4.45E-01	8.03E-01	-6.164821	4.29E-01	NDUFAF6	NADH:ubiquinone oxidoreductase complex assembly factor 6
A_23_P166333	0.76096	4.45E-01	8.03E-01	-6.164824	2.92E-01	UFD1L	ubiquitin fusion degradation 1 like (yeast)
A_24_P315581	0.76096	4.45E-01	-8.03E-01	-6.16486	-2.92E-01		
A_23_P433504	0.76096	4.45E-01	-8.03E-01	-6.164873	-3.04E-01	SCN8A	sodium voltage-gated channel alpha subunit 8
A_23_P102634	0.76096	4.45E-01	-8.03E-01	-6.164892	-2.98E-01	WFDC6	WAP four-disulfide core domain 6
A_23_P251717	0.76097	4.45E-01	-8.03E-01	-6.164937	-4.66E-01	WDR45	WD repeat domain 45
A_23_P48212	0.76097	4.45E-01	-8.03E-01	-6.165043	-4.24E-01	CLEC1B	C-type lectin domain family 1 member B
A_24_P689479	0.76097	4.45E-01	8.03E-01	-6.165053	4.12E-01		
A_23_P127684	0.76097	4.45E-01	-8.03E-01	-6.165058	-6.32E-01	OR5F1	olfactory receptor family 5 subfamily F member 1
A_32_P37943	0.76097	4.45E-01	8.03E-01	-6.165067	4.96E-01		
A_32_P233049	0.76097	4.45E-01	-8.03E-01	-6.165072	-5.06E-01		
A_23_P257129	0.76097	4.46E-01	-8.02E-01	-6.165096	-4.44E-01	PAEP	progestagen associated endometrial protein
A_23_P340868	0.76099	4.46E-01	-8.02E-01	-6.165137	-3.65E-01	GLRA3	glycine receptor alpha 3
A_24_P592400	0.76102	4.46E-01	-8.02E-01	-6.165195	-3.01E-01	LOC100422737	uncharacterized LOC100422737
A_24_P915406	0.76104	4.46E-01	-8.02E-01	-6.16524	-6.87E-01		
A_24_P922101	0.76104	4.46E-01	8.02E-01	-6.165264	7.93E-01		
A_24_P913609	0.76108	4.46E-01	-8.02E-01	-6.165325	-3.68E-01		
A_32_P117977	0.7611	4.46E-01	8.02E-01	-6.165395	5.45E-01		
A_23_P341471	0.7611	4.46E-01	-8.02E-01	-6.165448	-3.63E-01	UBE2N	ubiquitin conjugating enzyme E2 N
A_24_P738168	0.7611	4.46E-01	8.02E-01	-6.16547	4.75E-01	FREM3	FRAS1 related extracellular matrix 3
A_32_P227764	0.7611	4.46E-01	8.02E-01	-6.165494	3.31E-01	GATC	glutamyl-tRNA amidotransferase subunit C
A_23_P108673	0.7611	4.46E-01	-8.02E-01	-6.165522	-2.91E-01	EVA1A	"eva-1 homolog A, regulator of programmed cell death"
A_32_P169847	0.7611	4.46E-01	-8.02E-01	-6.165525	-3.30E-01		
A_23_P15669	0.7611	4.46E-01	-8.02E-01	-6.165557	-3.60E-01		
A_24_P324479	0.7611	4.46E-01	8.02E-01	-6.165573	5.38E-01		
A_23_P212888	0.76113	4.46E-01	-8.02E-01	-6.165628	-3.44E-01	PCDH7	protocadherin 7
A_23_P4041	0.76113	4.46E-01	8.02E-01	-6.165655	3.46E-01	PCTP	phosphatidylcholine transfer protein
A_32_P173939	0.76114	4.46E-01	-8.02E-01	-6.165687	-2.96E-01		
A_23_P117302	0.76114	4.46E-01	8.02E-01	-6.165723	3.69E-01		
A_23_P432512	0.76114	4.46E-01	8.02E-01	-6.165743	2.98E-01	PPIL2	peptidylprolyl isomerase like 2
A_24_P196134	0.76114	4.46E-01	-8.02E-01	-6.165779	-6.68E-01		
A_23_P147439	0.76114	4.46E-01	8.02E-01	-6.165794	3.17E-01	ATXN2L	ataxin 2 like
A_24_P221285	0.76117	4.46E-01	8.02E-01	-6.165855	5.02E-01		
A_24_P945408	0.76123	4.46E-01	8.01E-01	-6.166019	7.68E-01	ARMC9	armadillo repeat containing 9
A_23_P1819	0.76123	4.46E-01	-8.01E-01	-6.166033	-2.87E-01	OR8B8	olfactory receptor family 8 subfamily B member 8
A_24_P307339	0.76123	4.46E-01	-8.01E-01	-6.166035	-3.23E-01		
A_24_P292542	0.76123	4.46E-01	-8.01E-01	-6.166035	-3.14E-01	SLCO1A2	solute carrier organic anion transporter family member 1A2
A_23_P213153	0.76123	4.46E-01	-8.01E-01	-6.166072	-5.10E-01	HNRNPDL	heterogeneous nuclear ribonucleoprotein D like
A_23_P302125	0.76123	4.46E-01	-8.01E-01	-6.166074	-3.13E-01	ZDHHC21	zinc finger DHHC-type containing 21
A_23_P20704	0.76127	4.46E-01	-8.01E-01	-6.166149	-3.35E-01	IFNA10	interferon alpha 10
A_24_P746650	0.76127	4.46E-01	-8.01E-01	-6.1662	-2.96E-01		
A_23_P360245	0.76127	4.46E-01	8.01E-01	-6.166209	3.08E-01	NUDCD2	NudC domain containing 2
A_32_P493225	0.76127	4.46E-01	-8.01E-01	-6.166227	-3.50E-01	LENG9	leukocyte receptor cluster member 9
A_23_P102462	0.76127	4.46E-01	-8.01E-01	-6.166247	-4.62E-01	FBLN7	fibulin 7
A_32_P201261	0.76127	4.46E-01	-8.01E-01	-6.166267	-3.01E-01	C11orf87	chromosome 11 open reading frame 87
A_32_P69149	0.76129	4.46E-01	8.01E-01	-6.166315	1.03	STEAP1	six transmembrane epithelial antigen of the prostate 1
A_23_P431305	0.7613	4.46E-01	-8.01E-01	-6.166349	-4.04E-01	FAM69B	family with sequence similarity 69 member B
A_23_P317200	0.76139	4.46E-01	-8.01E-01	-6.166479	-3.49E-01	ATXN7L2	ataxin 7 like 2
A_24_P253100	0.76139	4.46E-01	-8.01E-01	-6.16652	-7.31E-01	PDE4DIP	phosphodiesterase 4D interacting protein
A_24_P890995	0.76139	4.46E-01	-8.01E-01	-6.166522	-5.49E-01		
A_32_P178758	0.76139	4.46E-01	8.01E-01	-6.166543	5.91E-01	LY86-AS1	LY86 antisense RNA 1
A_24_P357535	0.76141	4.47E-01	8.01E-01	-6.166602	3.75E-01	OR7A10	olfactory receptor family 7 subfamily A member 10
A_24_P916816	0.76141	4.47E-01	-8.01E-01	-6.166618	-4.48E-01	SP100	SP100 nuclear antigen
A_24_P150149	0.76142	4.47E-01	8.01E-01	-6.166668	3.94E-01		
A_24_P269527	0.76142	4.47E-01	8.01E-01	-6.166678	3.52E-01	SLURP1	secreted LY6/PLAUR domain containing 1
A_32_P18300	0.76145	4.47E-01	8.00E-01	-6.16675	9.24E-01		
A_23_P304509	0.76145	4.47E-01	-8.00E-01	-6.166783	-3.61E-01	VSTM4	V-set and transmembrane domain containing 4
A_32_P199796	0.76145	4.47E-01	-8.00E-01	-6.166807	-4.92E-01	DMD	dystrophin
A_24_P185205	0.76145	4.47E-01	-8.00E-01	-6.166818	-3.26E-01	TP53I13	tumor protein p53 inducible protein 13
A_23_P377499	0.76149	4.47E-01	8.00E-01	-6.166876	6.28E-01	LOC100147773	uncharacterized LOC100147773
A_23_P126658	0.76155	4.47E-01	-8.00E-01	-6.166958	-2.96E-01	PRAMEF8	PRAME family member 8
A_24_P940411	0.76156	4.47E-01	-8.00E-01	-6.167038	-2.96E-01	CXorf36	chromosome X open reading frame 36
A_24_P409071	0.76156	4.47E-01	-8.00E-01	-6.167056	-4.01E-01	SNED1	"sushi, nidogen and EGF like domains 1"
A_24_P460887	0.76156	4.47E-01	-8.00E-01	-6.167092	-2.96E-01		
A_24_P938135	0.76156	4.47E-01	8.00E-01	-6.167097	3.39E-01	MKNK2	MAP kinase interacting serine/threonine kinase 2
A_24_P216029	0.76156	4.47E-01	8.00E-01	-6.167128	5.07E-01		
A_32_P148914	0.76156	4.47E-01	-8.00E-01	-6.167153	-5.28E-01	LOC729732	uncharacterized LOC729732
A_24_P323885	0.76156	4.47E-01	-8.00E-01	-6.167178	-4.05E-01		
A_23_P144847	0.76156	4.47E-01	-8.00E-01	-6.167187	-7.07E-01	CDH12	cadherin 12
A_24_P400690	0.76157	4.47E-01	8.00E-01	-6.167223	3.73E-01		
A_24_P109214	0.76165	4.47E-01	-8.00E-01	-6.167324	-5.05E-01	APOC1	apolipoprotein C1
A_32_P229132	0.76165	4.47E-01	-8.00E-01	-6.167345	-2.98E-01	FMN2	formin 2
A_23_P301484	0.76165	4.47E-01	8.00E-01	-6.167387	6.14E-01		
A_23_P127107	0.76165	4.47E-01	-8.00E-01	-6.167402	-4.62E-01	CLRN3	clarin 3
A_23_P85936	0.76165	4.47E-01	8.00E-01	-6.167434	6.95E-01	LOC100506571	uncharacterized LOC100506571
A_32_P111639	0.76168	4.47E-01	-8.00E-01	-6.167512	-2.98E-01	CHST9	carbohydrate sulfotransferase 9
A_32_P107208	0.76168	4.47E-01	-8.00E-01	-6.167518	-3.34E-01	C1orf106	chromosome 1 open reading frame 106
A_32_P3322	0.76169	4.47E-01	-7.99E-01	-6.167574	-2.96E-01	ROPN1L-AS1	ROPN1L antisense RNA 1
A_32_P93187	0.76169	4.47E-01	-7.99E-01	-6.167616	-4.36E-01	SMARCA5	"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 5"
A_23_P320837	0.76169	4.47E-01	7.99E-01	-6.167642	5.14E-01	STAG3L3	stromal antigen 3-like 3 (pseudogene)
A_23_P148807	0.76169	4.47E-01	-7.99E-01	-6.167673	-3.66E-01	CDC7	cell division cycle 7
A_23_P169050	0.76169	4.47E-01	7.99E-01	-6.167715	2.83E-01	MRPS28	mitochondrial ribosomal protein S28
A_24_P765448	0.76169	4.47E-01	-7.99E-01	-6.167793	-3.13E-01		
A_23_P336060	0.76169	4.47E-01	7.99E-01	-6.167821	6.86E-01	LINC00269	long intergenic non-protein coding RNA 269
A_23_P374288	0.76169	4.47E-01	-7.99E-01	-6.167839	-3.29E-01	CASC3	cancer susceptibility candidate 3
A_24_P10657	0.76169	4.47E-01	7.99E-01	-6.167848	3.05E-01	SLC44A2	solute carrier family 44 member 2
A_32_P37089	0.76169	4.47E-01	-7.99E-01	-6.16799	-4.11E-01	LOC146880	Rho GTPase activating protein 27 pseudogene
A_24_P148094	0.76169	4.47E-01	7.99E-01	-6.167996	4.23E-01	LEPROT	leptin receptor overlapping transcript
A_23_P256473	0.76169	4.47E-01	7.99E-01	-6.168	4.63E-01	SEMA3C	semaphorin 3C
A_24_P929042	0.76169	4.47E-01	-7.99E-01	-6.168002	-3.35E-01		
A_24_P916718	0.76169	4.47E-01	7.99E-01	-6.168005	3.39E-01	ZNF467	zinc finger protein 467
A_23_P390044	0.76169	4.47E-01	-7.99E-01	-6.168005	-3.59E-01	MAFG	MAF bZIP transcription factor G
A_32_P200357	0.76169	4.47E-01	-7.99E-01	-6.16803	-3.64E-01		
A_23_P327361	0.76169	4.47E-01	7.99E-01	-6.168037	3.83E-01	DMXL2	Dmx like 2
A_23_P29110	0.76169	4.47E-01	-7.99E-01	-6.168045	-2.81E-01	CCT8L2	chaperonin containing TCP1 subunit 8 like 2
A_24_P231162	0.76169	4.47E-01	7.99E-01	-6.168052	5.75E-01	CLTC	clathrin heavy chain
A_24_P268123	0.76169	4.48E-01	-7.99E-01	-6.168098	-4.83E-01	ST3GAL3	"ST3 beta-galactoside alpha-2,3-sialyltransferase 3"
A_24_P96171	0.76169	4.48E-01	7.99E-01	-6.168099	2.90E-01	B9D2	B9 protein domain 2
A_24_P260371	0.76172	4.48E-01	-7.99E-01	-6.168156	-3.08E-01	PARM1	prostate androgen-regulated mucin-like protein 1
A_24_P126890	0.76176	4.48E-01	7.99E-01	-6.168227	3.27E-01	RPL9	ribosomal protein L9
A_23_P154065	0.76176	4.48E-01	7.99E-01	-6.16825	4.72E-01	TUBA4A	tubulin alpha 4a
A_24_P273033	0.76181	4.48E-01	-7.99E-01	-6.168329	-3.42E-01		
A_24_P758323	0.76181	4.48E-01	-7.98E-01	-6.168343	-2.95E-01		
A_24_P918592	0.76184	4.48E-01	-7.98E-01	-6.168405	-3.08E-01		
A_24_P111054	0.76184	4.48E-01	-7.98E-01	-6.168447	-3.98E-01	SLC2A5	solute carrier family 2 member 5
A_24_P23327	0.76184	4.48E-01	-7.98E-01	-6.168451	-4.69E-01		
A_23_P89649	0.76192	4.48E-01	-7.98E-01	-6.16855	-4.57E-01	KRTAP3-3	keratin associated protein 3-3
A_24_P159335	0.76198	4.48E-01	7.98E-01	-6.168627	3.37E-01	SPATA33	spermatogenesis associated 33
A_24_P461664	0.76199	4.48E-01	7.98E-01	-6.168692	6.84E-01		
A_24_P863580	0.76199	4.48E-01	-7.98E-01	-6.168707	-2.95E-01		
A_23_P377680	0.76199	4.48E-01	-7.98E-01	-6.168735	-3.50E-01		
A_24_P580429	0.76199	4.48E-01	-7.98E-01	-6.168808	-3.65E-01		
A_23_P41280	0.76199	4.48E-01	7.98E-01	-6.168821	4.73E-01	PAICS	phosphoribosylaminoimidazole carboxylase; phosphoribosylaminoimidazolesuccinocarboxamide synthase
A_23_P85963	0.76199	4.48E-01	7.98E-01	-6.16885	8.13E-01	OR6Y1	olfactory receptor family 6 subfamily Y member 1
A_32_P79041	0.76199	4.48E-01	-7.98E-01	-6.168919	-4.35E-01	AVPR1A	arginine vasopressin receptor 1A
A_24_P369154	0.76199	4.48E-01	7.98E-01	-6.168938	4.01E-01	PPP6C	protein phosphatase 6 catalytic subunit
A_23_P14876	0.76199	4.48E-01	7.98E-01	-6.16899	3.31E-01	SRP14	signal recognition particle 14
A_24_P93251	0.76199	4.48E-01	7.98E-01	-6.169073	3.52E-01	EIF4B	eukaryotic translation initiation factor 4B
A_24_P132276	0.76199	4.48E-01	7.98E-01	-6.169078	4.48E-01	QRSL1	glutaminyl-tRNA synthase (glutamine-hydrolyzing)-like 1
A_23_P70468	0.76199	4.48E-01	7.97E-01	-6.169153	5.72E-01	OR2B6	olfactory receptor family 2 subfamily B member 6
A_24_P299137	0.76199	4.48E-01	-7.97E-01	-6.169163	-6.36E-01	FAM65C	family with sequence similarity 65 member C
A_23_P18342	0.76199	4.48E-01	-7.97E-01	-6.169206	-3.08E-01	EPHA6	EPH receptor A6
A_32_P22578	0.76199	4.48E-01	7.97E-01	-6.169217	3.64E-01		
A_23_P89380	0.76199	4.48E-01	7.97E-01	-6.169245	4.02E-01	SLC4A1	solute carrier family 4 member 1 (Diego blood group)
A_24_P64524	0.76199	4.48E-01	-7.97E-01	-6.169252	-3.99E-01	C11orf72	chromosome 11 open reading frame 72
A_32_P196380	0.76199	4.48E-01	7.97E-01	-6.169253	6.91E-01		
A_23_P19663	0.76199	4.48E-01	-7.97E-01	-6.169288	-3.14E-01	CTGF	connective tissue growth factor
A_24_P38930	0.76199	4.48E-01	-7.97E-01	-6.169289	-4.49E-01	CTNND1	catenin delta 1
A_24_P67765	0.76199	4.48E-01	-7.97E-01	-6.169292	-3.55E-01		
A_32_P113871	0.76199	4.48E-01	7.97E-01	-6.169316	3.20E-01		
A_23_P111306	0.76199	4.48E-01	-7.97E-01	-6.169339	-4.02E-01	SCAF8	SR-related CTD associated factor 8
A_23_P329740	0.76199	4.48E-01	-7.97E-01	-6.169407	-3.17E-01	UBC	ubiquitin C
A_24_P32930	0.76199	4.48E-01	-7.97E-01	-6.169462	-3.49E-01		
A_23_P431505	0.76199	4.48E-01	7.97E-01	-6.169481	7.35E-01	XKR6	XK related 6
A_23_P89902	0.76199	4.48E-01	7.97E-01	-6.169483	4.25E-01	RTN2	reticulon 2
A_23_P94819	0.76199	4.48E-01	-7.97E-01	-6.169484	-3.85E-01	RPH3AL	rabphilin 3A-like (without C2 domains)
A_23_P407203	0.76199	4.48E-01	-7.97E-01	-6.169485	-4.54E-01	ZEB2	zinc finger E-box binding homeobox 2
A_23_P208416	0.76199	4.48E-01	7.97E-01	-6.169485	3.23E-01	SLC35E1	solute carrier family 35 member E1
A_32_P180887	0.76199	4.48E-01	-7.97E-01	-6.169494	-2.94E-01		
A_24_P16659	0.76207	4.49E-01	-7.97E-01	-6.169587	-3.62E-01	LOC100144595	uncharacterized LOC100144595
A_24_P925040	0.76215	4.49E-01	-7.97E-01	-6.169696	-3.68E-01	CAV2	caveolin 2
A_23_P5002	0.76215	4.49E-01	-7.97E-01	-6.169743	-3.38E-01	MAP4K1	mitogen-activated protein kinase kinase kinase kinase 1
A_23_P92467	0.76215	4.49E-01	-7.97E-01	-6.169757	-3.66E-01	QRFPR	pyroglutamylated RFamide peptide receptor
A_24_P472673	0.76215	4.49E-01	-7.97E-01	-6.16977	-2.98E-01	CADPS	calcium dependent secretion activator
A_23_P402176	0.76219	4.49E-01	-7.97E-01	-6.169844	-6.44E-01	CCDC42	coiled-coil domain containing 42
A_23_P384698	0.76219	4.49E-01	7.97E-01	-6.169859	3.37E-01	EMC3-AS1	EMC3 antisense RNA 1
A_23_P334282	0.76221	4.49E-01	-7.97E-01	-6.169915	-4.23E-01	BMP2K	BMP2 inducible kinase
A_24_P942969	0.76221	4.49E-01	-7.97E-01	-6.169936	-2.98E-01	FUT2	fucosyltransferase 2
A_24_P411515	0.76221	4.49E-01	7.96E-01	-6.16996	3.58E-01	TMPRSS11F	"transmembrane protease, serine 11F"
A_23_P46499	0.76221	4.49E-01	7.96E-01	-6.169983	3.19E-01		
A_32_P195387	0.76224	4.49E-01	7.96E-01	-6.170037	2.86E-01	TRIQK	triple QxxK/R motif containing
A_32_P127779	0.76231	4.49E-01	7.96E-01	-6.170128	9.75E-01	SLC9B1	solute carrier family 9 member B1
